"","hhidpn","wave","tot_finw","income","age","female","hi_school","college","married","if_child","empl","selfempl","socladder"
"15411",75263010,10,17566.143,59506.5203512328,76.999998,1,1,0,0,1,0,0,7
"32693",500875010,12,1.0932473,28704.2931900784,63.000002,1,1,0,0,1,0,0,4
"25712",202527010,9,1.202078,32311.8463281037,88.000002,0,1,0,0,1,0,0,6
"10776",48997010,9,601.039,74692.29937386,70.999999,1,1,0,0,1,0,0,5
"39775",526586020,13,129401.19,572039.732211851,55.999999,1,0,1,1,1,1,0,8
"3683",21791020,8,60979.773,87669.6843187821,69.000001,0,1,0,1,1,1,0,4
"39921",526973010,12,1.0932473,53712.2067716085,55,1,0,1,0,0,0,0,4
"33212",501087021,12,1.0932473,314855.234878013,59.000001,1,1,0,1,1,0,0,7
"3895",22275010,14,72147.609,181210.259714879,86.000004,1,1,0,0,1,0,0,8
"44958",915666010,13,1.0783433,47447.1233661942,60,1,1,0,0,1,1,0,9
"5913",34049020,10,356692.41,121386.811905731,69.000001,1,1,0,1,1,1,0,6
"12373",53478040,8,3851.3542,84616.8025704462,56.999998,1,1,0,1,1,1,0,7
"1048",14069010,10,1.1869016,46602.5097331542,75.999999,0,1,0,1,1,0,0,9
"45507",919127010,11,28181.377,85671.4114146626,53.000002,1,1,0,0,1,1,0,7
"6042",34523010,8,17972.986,39540.5518799842,70.999999,0,1,0,1,1,0,0,9
"21113",135028010,9,33357.664,109437.134043334,60.999999,1,1,0,1,1,0,0,4
"33674",501260011,11,1.1272551,24574.149603121,59.000001,0,1,0,0,0,0,1,6
"22082",144785010,10,59.345078,43098.7550122711,65.999999,1,1,0,0,1,0,0,3
"24334",181845010,15,573912,350147.726533638,74.000001,1,0,1,1,1,0,1,9
"22783",151355020,11,788627.63,143662.24443758,68.000002,1,0,1,1,1,1,0,7
"45696",920618020,11,369176.03,410726.582021639,58.000002,0,1,0,1,1,1,0,7
"9061",44149010,9,6010.3901,95041.1032730659,69.000001,0,1,0,1,1,0,1,8
"26360",204556020,9,6010.3901,57747.8523122054,88.000002,1,1,0,0,1,0,0,5
"29613",212649020,11,127379.82,41045.6189500537,83.000002,1,1,0,1,1,0,0,8
"16007",77047021,11,1.1272551,80260.5582931189,61.999998,0,0,1,1,1,0,1,8
"1319",14746010,14,416394.78,21438.1450554524,81.999998,0,0,1,0,0,0,0,7
"38487",523157010,12,78549.82,24926.0487619832,59.000001,1,1,0,0,1,0,0,4
"32670",500870010,8,1.2837847,174594.750245692,51.999998,1,1,0,1,1,1,0,7
"3354",21015020,10,53410.57,91353.4267674069,70.999999,1,1,0,0,1,0,0,8
"43293",904762010,12,1.0932473,65594.8408962539,59.000001,0,1,0,0,1,1,0,7
"8720",42946010,11,369606.84,75706.4878588038,78.000002,0,0,1,1,1,0,0,8
"32158",500668010,15,1,248356.095932677,68.000002,1,1,0,1,1,1,0,8
"31871",500565010,9,360.62341,116120.75738509,55,1,1,0,0,1,1,0,6
"7407",39010020,10,1.1869016,121757.124182286,69.000001,0,1,0,1,1,0,0,7
"19575",113502020,15,1,28728.0093399636,63.000002,1,1,0,0,1,0,0,3
"34574",501628020,8,7702.7085,742037.935814938,50,1,1,0,1,1,1,0,8
"4226",23186010,8,8216.2227,152215.714841351,64.000001,0,0,1,1,1,1,0,9
"27721",210074010,10,676533.88,55547.0079841546,85,0,0,0,0,1,0,0,4
"11819",51554030,10,246875.52,1637981.45193587,65.999999,1,1,0,0,1,1,0,8
"26943",205958020,12,437.29892,31485.5374945086,86.000004,1,1,0,0,1,0,0,2
"27463",207590020,10,17803.523,32530.5994578287,88.999996,1,1,0,0,1,0,0,6
"14878",72756020,13,215668.64,204427.992381795,74.000001,1,1,0,1,1,0,0,5
"3565",21440010,9,480.83121,62719.622368404,68.000002,1,1,0,0,1,0,0,5
"22644",150186020,10,545974.69,340047.382816649,61.999998,1,0,1,1,1,0,0,7
"13706",59596020,10,949.52124,25238.2752797744,73.000002,1,0,0,0,1,0,0,3
"24648",185285010,8,128378.47,153027.160564762,60,0,1,0,0,1,0,0,8
"12450",53828030,11,1.1272551,73185.8942843483,70,1,1,0,1,1,0,0,8
"11506",50803010,8,1.2837847,77027.0638000301,68.000002,0,0,0,0,1,0,0,8
"27844",210349020,13,992075.75,78072.0607614249,85,1,1,0,1,1,0,0,7
"11006",49645010,10,29672.539,11289.8063236941,75.999999,1,1,0,0,1,0,0,7
"12280",53033030,9,1.202078,204891.737146713,55,1,1,0,0,1,1,0,6
"10749",48970011,15,10600,38359.9977240304,75,0,1,0,1,1,0,0,3
"34114",501449010,10,237380.31,688402.610288546,59.000001,0,0,1,1,1,1,0,9
"19766",114556010,10,1.1869016,141051.342503902,63.000002,1,1,0,1,1,1,0,5
"25689",202498010,8,38513.543,62145.4198410569,83.999996,0,0,0,1,1,0,0,7
"8387",41670010,12,330160.69,100283.610993156,76.999998,1,1,0,1,1,0,0,8
"20733",125050010,14,114405.5,116747.244208758,75,0,1,0,1,1,0,0,8
"4383",23701020,8,1.2837847,18912.7105862096,68.000002,1,0,0,1,1,0,0,4
"45006",915988020,14,1.0306802,119229.056374796,66.999998,0,0,1,1,1,0,0,10
"10712",48877010,10,1424.2819,31903.9259620763,74.000001,1,0,0,0,1,0,0,4
"7383",38950010,8,329932.69,126992.040732307,74.000001,1,1,0,1,1,0,0,8
"11221",50239010,9,24041.561,38081.8466221027,76.999998,0,0,0,1,1,0,0,3
"7380",38938020,11,4509.0205,45924.3495962634,76.999998,1,1,0,0,1,0,0,4
"41295",531884010,14,1.0306802,123681.596807525,58.000002,0,1,0,1,1,0,1,5
"17355",81850010,11,176979.05,210075.310509126,73.000002,0,1,0,1,1,0,0,7
"31551",500443010,10,5934.5078,237854.986315608,58.000002,1,0,1,1,0,1,0,5
"40584",528768020,11,3381.7651,140489.778560221,53.000002,1,1,0,1,1,1,0,7
"6444",35992020,9,7212.4678,54785.8991810305,75.999999,1,0,0,1,1,0,0,4
"43836",907910010,11,96013.953,72885.345487619,55.999999,1,0,1,1,1,0,0,8
"18248",84575010,9,99772.477,58180.5741692153,70.999999,1,1,0,1,1,0,0,6
"6935",37530020,14,5153.4009,63820.7235226405,76.999998,0,1,0,1,1,0,0,7
"36568",502417020,12,88553.031,365415.799381595,65,0,0,1,1,1,0,1,7
"35170",501840020,15,2163000,153335.984851243,69.000001,0,1,0,1,0,0,0,6
"42941",902646020,15,60001,86400.0114891624,73.000002,1,1,0,1,1,0,1,7
"9264",44754010,14,20613.604,59004.3719676471,80,1,1,0,0,1,0,0,5
"19232",88270010,11,1.1272551,10821.647223694,73.000002,0,0,0,0,1,0,0,7
"12095",52444020,10,10088.663,78601.3628736944,74.000001,0,1,0,1,1,0,0,8
"98",10477020,9,128622.34,66631.0500170432,70,1,1,0,1,1,0,0,7
"1619",15793011,12,170655.91,215744.033484044,81.000004,0,1,0,1,1,0,0,8
"25877",202999020,9,1202078,207118.807979463,91.000004,1,1,0,0,1,0,0,9
"204",11179010,8,65216.266,139049.806907822,69.000001,1,1,0,1,1,0,0,5
"39467",525764010,14,5153.4009,261545.443375124,61.999998,0,1,0,1,1,1,0,9
"5136",31605010,15,1,98640.0152238095,81.999998,1,1,0,0,1,0,0,5
"12822",54829020,8,12837.848,86711.9533068725,70,0,0,1,1,1,1,0,8
"7198",38520011,9,72124.68,152817.73692539,68.000002,0,1,0,0,1,1,0,8
"40770",529324010,13,1.0783433,28036.9256821906,56.999998,1,1,0,0,1,0,1,6
"13527",58508010,9,7813.5068,61012.6790659865,73.000002,0,1,0,1,1,0,0,5
"14565",65891010,10,261118.34,75016.8951307315,70,0,1,0,1,1,0,0,9
"14257",62129010,9,3005.1951,33552.4144396453,73.000002,1,0,1,0,1,0,0,6
"43393",905372010,10,830.83105,10477.9626294211,55,1,0,0,0,1,0,0,5
"25310",201292020,13,905808.31,80271.8873727083,86.000004,1,0,1,0,1,0,0,6
"7700",39755020,8,2318515.3,386183.173115144,68.000002,1,1,0,1,1,1,0,10
"40585",528785010,10,47476.063,361387.69340606,53.000002,0,0,0,1,1,0,1,7
"32631",500855020,15,25000,118968.046813236,70.999999,1,1,0,1,1,1,0,7
"11654",51184010,11,343136.44,97890.5018575909,76.999998,1,0,1,1,1,0,0,8
"15475",75493010,8,8986.4932,113745.944011781,66.999998,0,1,0,1,1,0,1,6
"36386",502345010,8,38513.543,355943.386288918,55.999999,0,0,1,0,0,1,0,6
"15637",75932020,9,98570.398,67451.0101271271,71.999998,1,1,0,1,1,0,0,6
"2537",18276020,9,119005.72,36783.5823344726,66.999998,1,1,0,1,1,0,0,3
"38105",522090020,12,192411.53,189647.73120546,56.999998,0,1,0,1,0,0,0,6
"18366",85001040,13,53.91716,34317.2111583138,71.999998,0,0,0,0,1,0,0,1
"7433",39082020,14,101109.72,164521.344284816,83.000002,1,1,0,1,1,0,0,8
"32910",500950010,10,1.1869016,94952.1381673137,56.999998,0,1,0,1,1,1,0,3
"8141",41018020,10,2606412.5,88967.687293873,70.999999,1,0,0,1,1,0,0,8
"42266",536605010,11,3381.7651,245786.621822144,53.000002,0,0,1,1,1,1,0,7
"16729",79226021,15,1,78324.2751691499,83.999996,1,1,0,1,1,0,0,5
"25674",202412010,8,35945.973,127979.385762452,96.000004,0,0,1,0,0,0,0,8
"13298",57253020,11,56362.754,661125.567109188,70,1,0,1,1,1,0,1,9
"44993",915940010,14,1030.6802,66798.3813409079,63.000002,0,1,0,1,1,0,0,8
"16489",78445010,10,1186.9015,134651.573701814,70.999999,1,1,0,1,0,0,0,6
"37361",502724020,15,250000,160000.02168326,65,1,1,0,0,1,0,1,5
"10188",47533032,9,3606.2339,86549.6098658629,55.999999,0,0,1,1,0,0,0,10
"16262",77855010,8,1587083.4,55544.4123308141,75,1,1,0,0,1,0,0,9
"6650",36668020,12,560835.88,93684.7745672272,74.000001,1,1,0,0,1,1,0,6
"21419",138472020,9,248830.14,64566.0020915393,61.999998,1,0,1,0,1,0,0,8
"26833",205646010,11,52980.988,6006.01472793939,93.999996,1,1,0,0,1,0,0,7
"36161",502230010,12,1.0932473,22748.2986276868,61.999998,1,1,0,0,1,0,0,5
"20744",125084010,11,135270.61,591583.347587299,65,0,0,1,1,1,0,1,9
"10222",47583010,13,43133.73,139063.200984062,76.999998,0,1,0,0,1,0,0,8
"11885",51908030,10,2720141,206359.538587981,65,1,1,0,0,1,1,0,4
"40571",528741020,13,61465.563,280373.677607518,59.000001,0,1,0,1,1,0,1,5
"15068",73528010,15,1,23760.0038145356,83.000002,1,0,0,0,1,0,0,7
"42363",537048010,10,80115.852,414456.728669132,51.999998,1,0,1,1,0,1,0,7
"33656",501255020,14,1.0306802,86428.6905681056,69.000001,0,1,0,1,1,0,0,5
"19955",116838010,14,1092.521,25849.4517316676,73.000002,0,1,0,0,0,0,0,4
"151",10773020,13,118617.76,237666.786771152,79.000001,1,0,0,1,1,1,0,8
"18052",84199010,9,6010.3901,263889.796533729,74.000001,0,1,0,1,1,0,1,8
"17384",81929010,14,1066754,146026.778129042,81.000004,0,0,1,0,1,1,0,8
"40327",528044010,13,1.0783433,46739.6864573747,60.999999,0,1,0,1,1,0,0,4
"21221",136137020,15,6e+05,522152.131424995,78.000002,0,1,0,1,1,0,0,7
"41284",531839020,11,78907.852,349449.181345569,50,1,1,0,1,0,0,1,6
"17435",82179020,10,47476.063,195354.553788474,69.000001,1,1,0,1,1,0,0,8
"483",12223020,9,107706.19,135240.994973777,70,1,1,0,0,1,0,1,7
"40445",528308020,14,1.0306802,39165.8538048121,60.999999,0,0,0,1,1,1,0,6
"7833",40131010,9,793371.5,491813.094673717,65.999999,0,0,1,0,1,0,1,10
"30003",213058020,12,488681.56,120773.200897134,85,0,0,1,1,1,0,0,4
"8911",43771010,8,261892.08,325824.667221958,65,0,0,1,1,1,1,0,8
"43196",904168020,12,1.0932473,192306.604417057,54.000001,1,1,0,1,1,1,0,7
"24707",185856020,8,179729.86,1117280.10719857,55,1,0,1,1,1,0,1,8
"31642",500476010,14,30920.404,30462.7745821844,65,1,0,1,1,1,0,0,8
"30493",500035020,10,10919.494,91837.7070102257,60.999999,0,1,0,1,1,0,0,8
"6992",37735010,13,713863.19,37871.4244039397,83.999996,0,1,0,0,1,0,0,8
"11352",50452020,8,128378.47,76688.1384653642,71.999998,0,1,0,1,1,1,0,8
"12375",53478040,12,43729.895,87897.0588762409,65,1,1,0,0,1,1,0,8
"12202",52854010,8,252905.59,72395.1564452554,65,0,1,0,1,1,0,0,7
"13261",57093010,12,1.0932473,47228.3070885397,81.999998,1,0,1,0,1,0,0,6
"2272",17328040,12,1.0932473,30295.8674356423,60,1,0,1,0,0,0,0,7
"32779",500903010,9,1.202078,13732.5339955971,54.000001,0,1,0,0,0,0,0,2
"6936",37530030,8,134797.39,219455.216422428,63.000002,1,1,0,1,1,1,0,7
"39175",524917020,10,1.1869016,192287.531984466,51.999998,1,0,1,1,1,1,0,6
"33118",501053020,10,515115.25,1051651.5415249,58.000002,1,0,1,1,1,0,0,7
"5946",34222010,15,10000,125900.720084808,88.000002,0,0,1,1,1,0,0,8
"16024",77087040,14,80908.391,60523.616156196,75,1,0,1,0,1,0,0,9
"44946",915586020,11,1.1272551,55460.9394081568,70.999999,0,0,0,1,1,0,0,7
"7705",39776010,12,592540.06,199845.596748713,73.000002,0,0,0,1,1,0,1,7
"10345",47751010,14,1.0306802,27086.2728329126,78.000002,1,1,0,0,1,1,0,7
"5222",31917040,10,578295.25,270062.757209343,68.000002,1,0,1,1,1,0,0,9
"31213",500317020,13,70092.313,243964.384109173,68.000002,0,1,0,1,1,0,0,8
"9136",44369020,9,1.202078,24493.5459753347,70,1,1,0,0,1,0,0,5
"24041",177715020,12,24051.441,323645.068014869,65,1,0,1,1,1,1,0,6
"18439",85363010,8,1.2837847,40331.3798520812,75,0,0,1,1,1,0,0,4
"1450",15236010,8,359459.72,727721.016521653,68.000002,0,0,1,1,1,0,1,6
"25921",203117020,10,89017.617,162977.988369582,93.000002,1,1,0,0,1,0,0,5
"1327",14756010,8,8986.4932,174646.041789259,66.999998,0,0,1,1,1,1,0,8
"28940",211881011,12,76527.313,90369.5863344335,80,1,1,0,1,1,0,0,6
"43907",908352010,10,112755.65,431008.321002964,55,1,0,1,1,1,0,1,8
"27763",210164010,9,1.202078,36177.7514430719,80,1,1,0,0,0,0,1,8
"21900",142446020,12,196784.52,784776.6621448,69.000001,1,1,0,1,1,1,0,9
"36981",502583020,8,1283.7847,197856.865859574,50,1,1,0,1,1,1,0,8
"18367",85002010,8,731757.31,60199.2373594236,70,0,1,0,0,0,0,0,8
"34826",501708010,13,1.0783433,39033.4430697683,63.000002,1,1,0,0,1,0,0,1
"6534",36230010,8,6418.9238,81054.1442420551,74.000001,0,0,0,1,1,0,0,8
"8682",42844020,8,107196.02,119094.16408636,65,1,1,0,1,1,0,0,8
"34430",501569010,11,484719.69,123659.895550545,63.000002,0,1,0,1,0,0,0,6
"25527",201964010,9,1202.078,57218.8938456883,86.999998,1,1,0,0,1,1,0,7
"21279",137015020,8,121959.55,72918.9955519969,58.000002,0,1,0,1,1,0,0,7
"27179",206610020,10,1.1869016,29625.0696157238,80,1,1,0,0,1,0,0,8
"36416",502362010,10,172100.72,233107.462119502,50,1,0,1,1,0,1,0,5
"20075",118310020,8,6418.9238,53980.5713410113,80,0,0,0,1,1,0,0,4
"31779",500530010,10,1.1869016,9115.40031069656,60.999999,1,0,0,0,1,0,0,10
"2010",16706010,9,159876.38,135392.497433731,75,1,1,0,1,1,0,0,7
"28169",210904010,13,10783.433,28727.0504552034,91.999998,0,1,0,0,1,0,0,4
"4146",22912030,15,4e+05,149008.042775312,75.999999,1,1,0,0,1,0,0,8
"28391",211216010,9,545320.31,114488.274618079,78.000002,1,0,1,0,0,0,0,8
"4461",23967010,11,901.80408,27081.1845088117,74.000001,0,1,0,0,1,0,0,5
"39289",525264010,12,437298.94,256260.048143953,56.999998,1,0,1,0,1,1,0,7
"43439",905712010,11,1.1272551,22545.1099558943,59.000001,1,0,1,0,1,0,1,8
"43070",903516010,11,1.1272551,101452.950256199,51.999998,0,1,0,0,0,1,0,6
"18935",86903020,8,34822.66,164837.958507293,64.000001,0,0,0,0,1,1,0,7
"5132",31598030,15,281000,46647.9977385907,75.999999,1,1,0,0,1,0,1,6
"43683",907065010,13,29115.268,154634.440262956,56.999998,1,1,0,1,1,0,0,7
"1287",14624010,14,86577.133,91895.4425208399,75.999999,0,0,1,1,1,0,0,8
"39851",526797010,13,1024426.1,1095165.37730483,60,1,0,1,1,1,1,0,8
"30314",213391011,14,13398.842,39800.7275960059,63.000002,1,1,0,0,1,0,0,9
"8162",41046010,12,43292.594,81768.3483163616,78.000002,0,1,0,1,1,0,0,6
"44933",915501010,11,1.1272551,9919.84368229679,56.999998,1,0,0,0,1,0,1,8
"39553",525951010,12,10932.474,126869.174524533,56.999998,1,1,0,0,1,1,0,4
"3156",20480010,8,10270.277,57729.2407584793,69.000001,1,0,1,0,1,0,0,9
"18931",86901010,8,128.37848,34508.1486373401,65,0,1,0,1,1,0,0,3
"6872",37298010,14,760641.94,107924.546893664,76.999998,1,0,1,0,1,0,0,9
"6291",35519040,10,10682.113,245061.988512971,56.999998,1,1,0,1,1,1,0,6
"25564",202071020,10,237380.31,65982.2016185913,93.999996,1,1,0,0,1,0,0,5
"9514",45399010,12,6450.1592,511639.833067759,78.000002,0,0,1,1,1,0,1,8
"2588",18447010,9,1.202078,46217.4939682989,75.999999,0,1,0,1,1,0,0,3
"17344",81844020,11,92998.547,101831.669629437,78.000002,1,1,0,1,1,0,0,9
"23545",164974010,8,1.2837847,129919.042596848,58.000002,0,0,0,1,1,0,0,6
"35501",501961010,12,1311.8969,46353.6699988595,65.999999,0,1,0,1,1,0,0,4
"26067",203459020,9,1.202078,33437.0043355721,86.000004,1,1,0,0,1,0,0,5
"30281",213371020,8,258040.73,107375.710812853,80,0,0,0,1,1,0,0,5
"19993",117245010,15,10000,91310.1376830523,74.000001,0,1,0,1,1,0,0,7
"28840",211740010,11,321267.69,108216.527298858,81.000004,1,1,0,0,1,0,0,7
"35966",502156010,12,704801.25,1251839.83255389,61.999998,1,0,1,0,0,1,0,8
"4294",23425010,15,505000,36907.3402620711,79.000001,1,1,0,0,1,0,0,7
"17713",83051020,12,19131.828,108598.84695092,75.999999,1,1,0,1,1,0,0,6
"21078",134282010,10,7714.8599,431661.961185494,66.999998,0,1,0,1,1,0,1,7
"19707",114254020,8,598243.69,320977.026865318,56.999998,0,0,1,1,1,1,0,8
"33813",501317010,12,1.0932473,23876.5308643035,63.000002,0,1,0,0,1,0,0,7
"38289",522593010,10,7121.4092,135306.788662997,53.000002,0,0,1,1,1,0,0,7
"32747",500895020,8,1283.7847,206329.823958981,55,0,1,0,1,1,1,0,8
"13532",58508020,13,43133.73,102467.608933295,80,1,1,0,1,1,0,0,5
"4799",25383040,8,1.2837847,74767.6296940502,78.000002,0,0,0,1,1,1,0,7
"32106",500648010,15,750,187184.072280132,70.999999,0,0,1,0,1,0,0,8
"30079",213140020,9,1.202078,43765.2725071881,83.000002,0,0,0,0,1,0,0,4
"32437",500767010,9,240.4156,72124.6754891648,50.999999,1,1,0,1,1,0,0,3
"9053",44141020,10,14242.818,47252.9055634916,68.000002,1,0,0,1,1,0,0,6
"32332",500732010,10,296.72537,126941.548300079,60,0,1,0,0,1,1,0,6
"34046",501422010,10,7121.4092,303846.835313384,60,1,0,1,1,1,0,0,8
"3764",22035040,11,1.1272551,35427.3625424211,83.999996,1,0,0,1,1,0,0,2
"42441",537490010,14,1.0306802,103571.008971069,70,0,1,0,0,1,0,0,7
"1606",15779010,15,138217,53676.0036438012,80,0,1,0,0,1,0,0,8
"16060",77317010,11,9018.041,77735.5056723325,74.000001,0,0,0,1,1,0,0,8
"23320",158462020,8,1.2837847,64189.2203681856,58.000002,1,1,0,1,1,0,0,10
"19086",87447020,11,84205.953,82984.0432136988,76.999998,1,1,0,0,1,0,0,6
"25184",200799020,15,1,32495.9955411032,93.999996,1,1,0,0,1,0,0,7
"17708",83051010,8,304256.97,125102.287060876,66.999998,0,1,0,1,1,0,0,9
"7822",40123010,9,480.83121,45323.1344774153,75.999999,1,0,1,0,0,0,0,6
"11444",50642010,9,1.202078,21291.2015658924,71.999998,1,0,0,0,1,0,0,5
"26792",205571020,8,1668.9202,27514.0790299422,78.000002,1,1,0,0,1,0,0,7
"41481",533054010,10,605319.75,641040.973899947,55.999999,0,0,1,1,1,1,0,9
"40845",529519020,12,355305.38,192411.536616161,56.999998,0,1,0,1,1,1,0,5
"37131",502640020,12,393569.03,354953.897767299,63.000002,1,0,1,1,1,1,0,8
"22651",150188020,8,6418.9238,374608.321787375,60.999999,0,1,0,1,1,1,0,7
"14300",62780010,10,1.1869016,31049.3528304179,75.999999,1,0,0,0,1,0,0,9
"28718",211546010,9,18031.17,34619.8594792697,80,1,1,0,0,1,0,0,8
"27252",206815011,11,351703.59,204957.597525263,81.000004,1,0,0,0,1,0,0,6
"28261",211038010,9,1.202078,47686.5502026675,79.000001,0,1,0,0,1,0,0,7
"31101",500273020,12,661414.63,872866.387370889,60.999999,0,1,0,0,1,1,0,9
"7430",39082020,8,160473.09,137724.379895646,70.999999,1,1,0,1,1,0,0,6
"18858",86653011,12,1.0932473,89465.4247004681,75,1,1,0,1,1,0,0,8
"40947",529876010,13,1.0783433,98776.2291273529,59.000001,0,0,0,1,1,0,0,5
"31172",500299020,8,1618210.6,444343.647656808,53.000002,0,0,1,1,1,1,0,8
"869",13590040,12,43729.895,177980.603697762,71.999998,0,1,0,1,1,0,0,8
"18800",86526031,15,65000,227160.083837992,69.000001,1,1,0,1,1,0,0,8
"19403",110427020,12,1541478.8,100604.990025978,65,0,0,1,1,1,0,0,8
"40673",529044010,11,1.1272551,234469.061927652,54.000001,0,1,0,1,1,1,0,8
"6088",34756020,9,24642.6,162867.205930072,66.999998,0,1,0,1,1,1,0,6
"12804",54772020,13,1480565.3,250546.622279143,79.000001,0,1,0,1,1,0,0,9
"16361",78112010,8,1.2837847,74223.289872031,66.999998,1,0,1,1,1,0,0,7
"24438",183414020,8,89864.93,71891.9446709586,59.000001,0,1,0,1,1,0,0,5
"41669",533900010,13,1.0783433,25724.9642426114,65.999999,1,1,0,0,1,0,0,6
"13129",56354030,11,1.1272551,85671.4114146626,56.999998,1,1,0,0,1,1,0,4
"39848",526788020,12,27331.184,204655.829875211,56.999998,1,1,0,1,1,0,0,7
"2638",18686020,8,7702.7085,66559.0931834116,73.000002,1,0,1,1,1,0,0,8
"9565",45500010,8,70608.156,1501440.10007047,64.000001,0,1,0,1,1,0,1,8
"35657",502021020,8,38513.543,387703.15530424,51.999998,1,1,0,1,0,0,1,8
"27996",210591010,9,245223.91,48068.6737757117,80,1,1,0,0,1,0,0,8
"39111",524718010,11,293086.31,231763.715348116,53.000002,1,1,0,0,1,1,0,7
"36860",502544010,8,1.2837847,42249.3521659052,51.999998,1,1,0,0,1,1,0,5
"6099",34763010,13,1.0783433,25802.6062062781,78.000002,0,1,0,0,1,0,0,3
"27960",210540010,8,42364.895,71119.1210363871,75.999999,1,0,0,1,1,0,0,6
"23263",157719020,9,3606.2339,275340.685243668,64.000001,1,1,0,1,1,1,0,5
"24439",183414020,10,77148.602,113462.631158857,63.000002,0,1,0,1,1,0,0,5
"30869",500174020,10,189904.25,379388.256775957,54.000001,1,1,0,1,1,1,0,6
"29591",212631020,8,2567.5693,39314.6076675584,78.000002,0,1,0,1,1,0,0,8
"3521",21390010,11,7479337.5,8258889.78480479,70.999999,0,0,1,0,1,0,0,8
"40347",528105020,12,10932.474,229581.903189464,56.999998,0,0,1,1,1,0,1,6
"36202",502263010,12,109.32473,201118.182595708,60.999999,1,1,0,1,1,0,0,6
"21662",140599020,14,1.0306802,116771.964049781,70.999999,0,1,0,1,1,0,0,5
"27165",206526010,11,1.1272551,27054.131721657,91.000004,1,1,0,0,1,0,0,3
"32130",500660010,11,39453.926,467134.632538103,56.999998,0,1,0,1,1,1,0,7
"16004",77047020,11,1.1272551,80260.5582931189,71.999998,1,1,0,1,1,0,0,6
"4041",22583010,12,10932.474,39138.2607937699,75.999999,1,1,0,0,1,0,0,6
"8565",42355020,12,3279.7419,73702.3802962679,76.999998,1,0,0,1,1,0,0,6
"45717",920753010,14,4.1227207,32530.3202466521,59.000001,1,1,0,1,1,1,0,4
"19366",96578040,11,261523.17,370278.254171705,65,1,0,1,1,1,0,0,5
"7630",39557011,9,69720.523,201857.782179739,75.999999,0,1,0,1,1,0,0,8
"28831",211735010,8,706.0816,32567.0415576711,76.999998,1,0,0,0,0,0,0,7
"33773",501298020,14,1.0306802,38737.0702110963,69.000001,0,0,1,1,0,0,0,4
"5244",31929010,8,11554.063,177125.668954593,68.000002,0,0,1,1,1,0,0,8
"5774",33530010,8,32094.617,32813.5481883262,70,1,0,1,0,1,0,0,4
"30190",213258010,10,65279.586,221758.513481914,83.000002,1,0,1,0,1,0,0,8
"2359",17626011,9,1923.3248,98285.350277585,74.000001,1,0,0,0,1,0,0,3
"41155",531010010,10,23738.031,47570.9958326244,53.000002,1,0,1,0,1,0,0,8
"30757",500127010,13,32350.297,1279713.95786287,64.000001,1,0,1,1,1,1,0,7
"38536",523286010,12,31.704172,3279.74193369474,55.999999,1,1,0,0,1,1,0,1
"29869",212904010,12,437298.94,393182.646945673,83.000002,1,1,0,1,1,0,0,6
"25922",203128020,9,3005.1951,43274.8254855478,88.000002,0,1,0,0,1,0,0,7
"41656",533834010,14,1.0306802,408149.484987523,60,0,0,1,1,1,1,0,7
"1840",16407010,12,110417.98,96030.8244699776,80,0,0,1,1,1,0,0,5
"3271",20700011,12,28424.43,66329.5175695387,73.000002,1,1,0,0,1,0,0,8
"92",10475010,11,376503.19,182196.253092523,81.000004,1,0,1,0,1,0,0,8
"31024",500246020,15,230000,82055.9767501136,66.999998,1,1,0,1,1,0,0,7
